4983181	CONTINUA	0
4984962	CONTINUA	0
4985257	CONTINUA	0
4985298	CONTINUA	0
4986665	CONTINUA	0
4989015	CONTINUA	0
4989118	CONTINUA	0
4989156	CONTINUA	0
4990472	CONTINUA	0
4992609	CONTINUA	0
4992712	CONTINUA	0
4994714	CONTINUA	0
4994918	CONTINUA	0
4995241	CONTINUA	0
4995873	CONTINUA	0
4995939	CONTINUA	0
4996061	CONTINUA	0
4996677	CONTINUA	0
4997572	CONTINUA	0
4997623	CONTINUA	0
4997987	CONTINUA	0
5000287	CONTINUA	0
5001192	CONTINUA	0
5002520	CONTINUA	0
5003083	CONTINUA	0
5004126	CONTINUA	0
5004694	CONTINUA	0
5004999	CONTINUA	0
5005175	CONTINUA	0
5005301	CONTINUA	0
5008669	CONTINUA	0
5009749	CONTINUA	0
5010092	CONTINUA	0
5011084	CONTINUA	0
5011198	CONTINUA	0
5012021	CONTINUA	0
5013010	CONTINUA	0
5013309	CONTINUA	0
5013456	CONTINUA	0
5015863	CONTINUA	0
5016152	CONTINUA	0
5017716	CONTINUA	0
5018235	CONTINUA	0
5019714	CONTINUA	0
5022080	CONTINUA	0
5023167	CONTINUA	0
5025272	CONTINUA	0
5025976	CONTINUA	0
5026616	CONTINUA	0
5027587	CONTINUA	0
5030063	CONTINUA	0
5031574	CONTINUA	0
5032516	CONTINUA	0
5032677	CONTINUA	0
5032922	CONTINUA	0
5032947	CONTINUA	0
5034389	CONTINUA	0
5034995	CONTINUA	0
5035086	CONTINUA	0
5035385	CONTINUA	0
5035834	CONTINUA	0
5035931	CONTINUA	0
5036091	CONTINUA	0
5036208	CONTINUA	0
5036968	CONTINUA	0
5037735	CONTINUA	0
5037923	CONTINUA	0
5038407	CONTINUA	0
5039227	CONTINUA	0
5039839	CONTINUA	0
5040901	CONTINUA	0
5042522	CONTINUA	0
5044863	CONTINUA	0
5045887	CONTINUA	0
5046468	CONTINUA	0
5048140	CONTINUA	0
5048303	CONTINUA	0
5049022	CONTINUA	0
5049142	CONTINUA	0
5049789	CONTINUA	0
5051005	CONTINUA	0
5051118	CONTINUA	0
5051413	CONTINUA	0
5053782	CONTINUA	0
5055095	CONTINUA	0
5056163	CONTINUA	0
5058155	CONTINUA	0
5058934	CONTINUA	0
5059044	CONTINUA	0
5060552	CONTINUA	0
5061271	CONTINUA	0
5061523	CONTINUA	0
5062107	CONTINUA	0
5062308	CONTINUA	0
5062434	CONTINUA	0
5063345	CONTINUA	0
5063690	CONTINUA	0
5068949	CONTINUA	0
5070109	CONTINUA	0
5070354	CONTINUA	0
5071139	CONTINUA	0
5072151	CONTINUA	0
5072656	CONTINUA	0
5074472	CONTINUA	0
5075427	CONTINUA	0
5075911	CONTINUA	0
5076106	CONTINUA	0
5076536	CONTINUA	0
5078459	CONTINUA	0
5078604	CONTINUA	0
5079499	CONTINUA	0
5079577	CONTINUA	0
5080061	CONTINUA	0
5082807	CONTINUA	0
5083369	CONTINUA	0
5083536	CONTINUA	0
5084409	CONTINUA	0
5084780	CONTINUA	0
5085261	CONTINUA	0
5086483	CONTINUA	0
5086838	CONTINUA	0
5088330	CONTINUA	0
5089445	CONTINUA	0
5089671	CONTINUA	0
5090922	CONTINUA	0
5091717	CONTINUA	0
5092857	CONTINUA	0
5092891	CONTINUA	0
5093601	CONTINUA	0
5094462	CONTINUA	0
5095530	CONTINUA	0
5095760	CONTINUA	0
5096206	CONTINUA	0
5096693	CONTINUA	0
5097296	CONTINUA	0
5098059	CONTINUA	0
5098864	BAJA+1	0
5099555	CONTINUA	0
5099630	CONTINUA	0
5102100	CONTINUA	0
5102514	CONTINUA	0
5102863	CONTINUA	0
5103143	CONTINUA	0
5103243	CONTINUA	0
5104189	CONTINUA	0
5104738	CONTINUA	0
5105075	CONTINUA	0
5105144	CONTINUA	0
5106535	CONTINUA	0
5106699	CONTINUA	0
5107371	CONTINUA	0
5108188	CONTINUA	0
5108376	CONTINUA	0
5108537	CONTINUA	0
5108669	CONTINUA	0
5109407	CONTINUA	0
5110978	CONTINUA	0
5111323	CONTINUA	0
5111345	CONTINUA	0
5112175	CONTINUA	0
5112574	CONTINUA	0
5113880	CONTINUA	0
5116026	CONTINUA	0
5116988	CONTINUA	0
5117179	CONTINUA	0
5117663	CONTINUA	0
5118100	CONTINUA	0
5118128	CONTINUA	0
5118200	CONTINUA	0
5120808	CONTINUA	0
5120820	CONTINUA	0
5120918	CONTINUA	0
5121175	CONTINUA	0
5121725	CONTINUA	0
5121932	CONTINUA	0
5122265	CONTINUA	0
5123202	CONTINUA	0
5123387	CONTINUA	0
5123525	CONTINUA	0
5123827	CONTINUA	0
5124920	CONTINUA	0
5125061	CONTINUA	0
5125099	CONTINUA	0
5127173	CONTINUA	0
5128439	CONTINUA	0
5128825	CONTINUA	0
5129413	CONTINUA	0
5130415	CONTINUA	0
5130767	BAJA+2	1
5130898	CONTINUA	0
5131480	CONTINUA	0
5132548	CONTINUA	0
5135265	CONTINUA	0
5136415	CONTINUA	0
5137716	CONTINUA	0
5138335	CONTINUA	0
5139902	CONTINUA	0
5140615	CONTINUA	0
5141853	CONTINUA	0
5143738	CONTINUA	0
5144178	CONTINUA	0
5145922	CONTINUA	0
5146713	CONTINUA	0
5146745	CONTINUA	0
5146842	CONTINUA	0
5146845	CONTINUA	0
5147458	CONTINUA	0
5148209	CONTINUA	0
5148670	CONTINUA	0
5149192	CONTINUA	0
5149431	CONTINUA	0
5149547	CONTINUA	0
5149811	CONTINUA	0
5150581	CONTINUA	0
5150782	CONTINUA	0
5150848	CONTINUA	0
5150901	CONTINUA	0
5151074	CONTINUA	0
5153490	CONTINUA	0
5153562	CONTINUA	0
5153860	CONTINUA	0
5157093	CONTINUA	0
5158585	CONTINUA	0
5159386	CONTINUA	0
5161827	CONTINUA	0
5162314	CONTINUA	0
5165751	CONTINUA	0
5167209	CONTINUA	0
5167561	CONTINUA	0
5168224	CONTINUA	0
5170200	CONTINUA	0
5170985	CONTINUA	0
5171906	CONTINUA	0
5172496	CONTINUA	0
5172562	CONTINUA	0
5172723	CONTINUA	0
5173291	CONTINUA	0
5173480	CONTINUA	0
5175729	CONTINUA	0
5177491	CONTINUA	0
5177784	CONTINUA	0
5178214	CONTINUA	0
5178550	CONTINUA	0
5179295	CONTINUA	0
5183435	CONTINUA	0
5184029	CONTINUA	0
5184224	CONTINUA	0
5184711	CONTINUA	0
5184758	CONTINUA	0
5184959	CONTINUA	0
5186530	CONTINUA	0
5186932	CONTINUA	0
5187353	CONTINUA	0
5188525	CONTINUA	0
5188735	CONTINUA	0
5188741	CONTINUA	0
5189662	CONTINUA	0
5191478	CONTINUA	0
5192813	CONTINUA	0
5193133	CONTINUA	0
5193369	CONTINUA	0
5193460	CONTINUA	0
5194575	CONTINUA	0
5196278	CONTINUA	0
5197359	CONTINUA	0
5197843	CONTINUA	0
5199058	CONTINUA	0
5202404	CONTINUA	0
5202803	CONTINUA	0
5206083	CONTINUA	0
5206548	CONTINUA	0
5209200	CONTINUA	0
5211317	CONTINUA	0
5212046	CONTINUA	0
5213981	CONTINUA	0
5215690	CONTINUA	0
5216645	CONTINUA	0
5217182	CONTINUA	0
5218759	CONTINUA	0
5218866	CONTINUA	0
5219206	CONTINUA	0
5220120	CONTINUA	0
5220544	CONTINUA	0
5221339	CONTINUA	0
5221731	CONTINUA	0
5223145	CONTINUA	0
5226167	CONTINUA	0
5226249	CONTINUA	0
5227195	CONTINUA	0
5231860	CONTINUA	0
5233142	CONTINUA	0
5233572	CONTINUA	0
5233629	CONTINUA	0
5234763	CONTINUA	0
5235344	CONTINUA	0
5237923	CONTINUA	0
5239236	CONTINUA	0
5242302	CONTINUA	0
5242657	CONTINUA	0
5242786	CONTINUA	0
5242821	CONTINUA	0
5245633	CONTINUA	0
5246255	CONTINUA	0
5247087	CONTINUA	0
5247288	CONTINUA	0
5248476	CONTINUA	0
5248960	CONTINUA	0
5252183	CONTINUA	0
5252415	CONTINUA	0
5252663	CONTINUA	0
5253769	CONTINUA	0
5258058	CONTINUA	0
5259145	CONTINUA	0
5259305	CONTINUA	0
5260596	CONTINUA	0
5261507	CONTINUA	0
5261718	CONTINUA	0
5262019	CONTINUA	0
5262996	CONTINUA	0
5264394	CONTINUA	0
5264919	CONTINUA	0
5266747	CONTINUA	0
5267347	CONTINUA	0
5267825	CONTINUA	0
5268532	CONTINUA	0
5269012	CONTINUA	0
5271145	CONTINUA	0
5272101	CONTINUA	0
5272814	CONTINUA	0
5273737	CONTINUA	0
5275233	CONTINUA	0
5277074	CONTINUA	0
5277080	CONTINUA	0
5278211	CONTINUA	0
5278280	CONTINUA	0
5279967	CONTINUA	0
5281337	CONTINUA	0
5281984	CONTINUA	0
5283382	CONTINUA	0
5287997	CONTINUA	0
5288321	CONTINUA	0
5290275	CONTINUA	0
5290636	CONTINUA	0
5290959	CONTINUA	0
5291135	CONTINUA	0
5292725	CONTINUA	0
5293237	CONTINUA	0
5293969	CONTINUA	0
5294604	CONTINUA	0
5295317	CONTINUA	0
5296153	CONTINUA	0
5296244	CONTINUA	0
5296511	CONTINUA	0
5296740	CONTINUA	0
5297711	CONTINUA	0
5298458	CONTINUA	0
5299530	CONTINUA	0
5299677	CONTINUA	0
5300959	CONTINUA	0
5302087	CONTINUA	0
5303133	CONTINUA	0
5303677	CONTINUA	0
5304248	CONTINUA	0
5305354	CONTINUA	0
5307437	CONTINUA	0
5307880	CONTINUA	0
5309234	CONTINUA	0
5309551	CONTINUA	0
5312740	CONTINUA	0
5313513	CONTINUA	0
5313535	CONTINUA	0
5313560	CONTINUA	0
5314094	CONTINUA	0
5315514	CONTINUA	0
5316432	CONTINUA	0
5316890	CONTINUA	0
5317082	CONTINUA	0
5317267	CONTINUA	0
5319162	CONTINUA	0
5319903	CONTINUA	0
5320481	CONTINUA	0
5320648	CONTINUA	0
5320660	CONTINUA	0
5322646	CONTINUA	0
5323905	CONTINUA	0
5324311	CONTINUA	0
5325498	CONTINUA	0
5326777	CONTINUA	0
5327402	CONTINUA	0
5327484	CONTINUA	0
5329733	CONTINUA	0
5331009	CONTINUA	0
5332033	CONTINUA	0
5332099	CONTINUA	0
5332183	CONTINUA	0
5333779	CONTINUA	0
5334021	CONTINUA	0
5334656	CONTINUA	0
5334690	CONTINUA	0
5335052	CONTINUA	0
5335837	CONTINUA	0
5337552	BAJA+1	0
5337650	CONTINUA	0
5338737	CONTINUA	0
5340546	CONTINUA	0
5340845	CONTINUA	0
5347709	CONTINUA	0
5348548	CONTINUA	0
5348806	CONTINUA	0
5348865	CONTINUA	0
5350804	CONTINUA	0
5351287	CONTINUA	0
5351511	CONTINUA	0
5351872	CONTINUA	0
5352117	CONTINUA	0
5353622	CONTINUA	0
5353691	CONTINUA	0
5353788	CONTINUA	0
5353807	CONTINUA	0
5354520	CONTINUA	0
5355315	CONTINUA	0
5356075	CONTINUA	0
5358359	CONTINUA	0
5359054	CONTINUA	0
5360184	CONTINUA	0
5361799	CONTINUA	0
5366879	CONTINUA	0
5367614	CONTINUA	0
5367665	CONTINUA	0
5369813	CONTINUA	0
5370040	CONTINUA	0
5370498	CONTINUA	0
5370831	CONTINUA	0
5372148	CONTINUA	0
5372471	CONTINUA	0
5373062	CONTINUA	0
5373166	CONTINUA	0
5374322	CONTINUA	0
5377699	CONTINUA	0
5378692	CONTINUA	0
5380086	CONTINUA	0
5381422	CONTINUA	0
5381682	CONTINUA	0
5383256	CONTINUA	0
5384736	CONTINUA	0
5386354	CONTINUA	0
5387070	CONTINUA	0
5388641	CONTINUA	0
5389590	CONTINUA	0
5389979	CONTINUA	0
5390237	CONTINUA	0
5390890	CONTINUA	0
5392631	CONTINUA	0
5392920	CONTINUA	0
5393247	CONTINUA	0
5394098	CONTINUA	0
5396385	CONTINUA	0
5396787	CONTINUA	0
5397054	CONTINUA	0
5398729	CONTINUA	0
5398989	CONTINUA	0
5401581	CONTINUA	0
5401591	CONTINUA	0
5401594	CONTINUA	0
5403601	CONTINUA	0
5404186	CONTINUA	0
5408801	CONTINUA	0
5409234	CONTINUA	0
5409756	CONTINUA	0
5414559	CONTINUA	0
5416576	CONTINUA	0
5419020	CONTINUA	0
5421392	CONTINUA	0
5423513	CONTINUA	0
5423610	CONTINUA	0
5424128	CONTINUA	0
5424914	CONTINUA	0
5425263	CONTINUA	0
5425523	CONTINUA	0
5425762	CONTINUA	0
5425976	CONTINUA	0
5427993	CONTINUA	0
5430185	CONTINUA	0
5431178	CONTINUA	0
5431901	CONTINUA	0
5432711	CONTINUA	0
5433355	CONTINUA	0
5433937	CONTINUA	0
5436365	CONTINUA	0
5438237	CONTINUA	0
5440377	CONTINUA	0
5440839	CONTINUA	0
5442614	CONTINUA	0
5442859	CONTINUA	0
5443258	CONTINUA	0
5443462	CONTINUA	0
5444244	CONTINUA	0
5444414	CONTINUA	0
5445708	CONTINUA	0
5446123	CONTINUA	0
5447056	CONTINUA	0
5448781	CONTINUA	0
5453820	CONTINUA	0
5453983	CONTINUA	0
5454175	CONTINUA	0
5454740	CONTINUA	0
5456176	CONTINUA	0
5457875	CONTINUA	0
5457992	CONTINUA	0
5458501	CONTINUA	0
5463445	CONTINUA	0
5464184	CONTINUA	0
5465663	CONTINUA	0
5466040	CONTINUA	0
5466587	CONTINUA	0
5467105	CONTINUA	0
5467388	CONTINUA	0
5470787	CONTINUA	0
5471293	CONTINUA	0
5471878	CONTINUA	0
5472038	CONTINUA	0
5472280	CONTINUA	0
5475104	CONTINUA	0
5475761	CONTINUA	0
5476379	CONTINUA	0
5476398	CONTINUA	0
5477752	CONTINUA	0
5480376	CONTINUA	0
5481726	CONTINUA	0
5481905	CONTINUA	0
5482628	CONTINUA	0
5483501	CONTINUA	0
5484673	CONTINUA	0
5486797	CONTINUA	0
5487215	CONTINUA	0
5487617	CONTINUA	0
5488107	CONTINUA	0
5488874	CONTINUA	0
5489021	CONTINUA	0
5489741	BAJA+2	1
5490507	CONTINUA	0
5490513	CONTINUA	0
5490956	CONTINUA	0
5491541	CONTINUA	0
5492549	CONTINUA	0
5497519	CONTINUA	0
5499235	CONTINUA	0
5499520	CONTINUA	0
5499590	CONTINUA	0
5499819	CONTINUA	0
5500089	CONTINUA	0
5501267	CONTINUA	0
5502191	CONTINUA	0
5505804	CONTINUA	0
5506221	CONTINUA	0
5506265	CONTINUA	0
5507126	CONTINUA	0
5507371	CONTINUA	0
5508040	CONTINUA	0
5513331	CONTINUA	0
5514342	CONTINUA	0
5520026	CONTINUA	0
5520535	CONTINUA	0
5521204	CONTINUA	0
5521285	CONTINUA	0
5521468	CONTINUA	0
5521901	CONTINUA	0
5522206	CONTINUA	0
5522228	CONTINUA	0
5522489	CONTINUA	0
5523217	CONTINUA	0
5523453	CONTINUA	0
5524182	CONTINUA	0
5525376	CONTINUA	0
5526211	CONTINUA	0
5526990	CONTINUA	0
5530421	CONTINUA	0
5531203	CONTINUA	0
5531574	CONTINUA	0
5532152	CONTINUA	0
5532388	CONTINUA	0
5536447	CONTINUA	0
5536974	CONTINUA	0
5537138	CONTINUA	0
5539029	CONTINUA	0
5539422	CONTINUA	0
5540251	CONTINUA	0
5540345	CONTINUA	0
5540942	CONTINUA	0
5540949	CONTINUA	0
5540958	CONTINUA	0
5542661	CONTINUA	0
5543914	CONTINUA	0
5544376	CONTINUA	0
5544571	CONTINUA	0
5545278	CONTINUA	0
5546321	CONTINUA	0
5546839	CONTINUA	0
5547197	CONTINUA	0
5549352	CONTINUA	0
5549607	CONTINUA	0
5549868	CONTINUA	0
5551617	CONTINUA	0
5552230	CONTINUA	0
5552896	CONTINUA	0
5553725	CONTINUA	0
5553835	CONTINUA	0
5554128	CONTINUA	0
5554847	CONTINUA	0
5555764	CONTINUA	0
5555943	CONTINUA	0
5556317	CONTINUA	0
5558535	CONTINUA	0
5558969	CONTINUA	0
5560298	CONTINUA	0
5560342	CONTINUA	0
5560524	CONTINUA	0
5560854	CONTINUA	0
5560920	CONTINUA	0
5562082	CONTINUA	0
5562852	CONTINUA	0
5563034	CONTINUA	0
5565657	CONTINUA	0
5567181	CONTINUA	0
5570150	CONTINUA	0
5570574	CONTINUA	0
5571164	CONTINUA	0
5572569	CONTINUA	0
5573684	CONTINUA	0
5575314	CONTINUA	0
5575632	CONTINUA	0
5577253	CONTINUA	0
5577718	CONTINUA	0
5578164	CONTINUA	0
5579097	CONTINUA	0
5579496	CONTINUA	0
5580759	CONTINUA	0
5581261	CONTINUA	0
5581698	CONTINUA	0
5583294	CONTINUA	0
5583762	CONTINUA	0
5583970	CONTINUA	0
5584761	CONTINUA	0
5585188	CONTINUA	0
5587095	CONTINUA	0
5588035	CONTINUA	0
5588528	CONTINUA	0
5589637	CONTINUA	0
5591007	CONTINUA	0
5594296	CONTINUA	0
5595330	CONTINUA	0
5600011	CONTINUA	0
5600764	CONTINUA	0
5601094	CONTINUA	0
5601776	CONTINUA	0
5601965	CONTINUA	0
5602241	CONTINUA	0
5603938	CONTINUA	0
5605386	CONTINUA	0
5606133	CONTINUA	0
5607242	CONTINUA	0
5607868	BAJA+1	0
5610789	CONTINUA	0
5610915	CONTINUA	0
5612228	CONTINUA	0
5614292	CONTINUA	0
5614320	CONTINUA	0
5618923	CONTINUA	0
5619589	CONTINUA	0
5621037	CONTINUA	0
5623484	CONTINUA	0
5624641	CONTINUA	0
5627019	CONTINUA	0
5628989	CONTINUA	0
5630176	CONTINUA	0
5630842	CONTINUA	0
5633575	CONTINUA	0
5633673	CONTINUA	0
5635008	CONTINUA	0
5636868	CONTINUA	0
5637637	CONTINUA	0
5637732	CONTINUA	0
5637864	CONTINUA	0
5640459	CONTINUA	0
5642667	CONTINUA	0
