vmax.depth,vmin.child.weight,vnround,ganancia.promedio,tiempo.promedio,ganancias
15.0,15.0,820.0,2245500.0,2389.42,2606667.0,1936667.0,2265000.0,2229167.0,2190000.0
15.0,15.0,840.0,2245500.0,2389.42,2606667.0,1936667.0,2265000.0,2229167.0,2190000.0
15.0,15.0,860.0,2245500.0,2389.42,2606667.0,1936667.0,2265000.0,2229167.0,2190000.0
15.0,15.0,880.0,2245500.0,2389.42,2606667.0,1936667.0,2265000.0,2229167.0,2190000.0
15.0,15.0,900.0,2245500.0,2389.42,2606667.0,1936667.0,2265000.0,2229167.0,2190000.0
15.0,15.0,920.0,2245500.0,2389.42,2606667.0,1936667.0,2265000.0,2229167.0,2190000.0
15.0,15.0,940.0,2245500.0,2389.42,2606667.0,1936667.0,2265000.0,2229167.0,2190000.0
15.0,15.0,960.0,2245500.0,2389.42,2606667.0,1936667.0,2265000.0,2229167.0,2190000.0
15.0,15.0,980.0,2245500.0,2389.42,2606667.0,1936667.0,2265000.0,2229167.0,2190000.0
15.0,15.0,1000.0,2245500.0,2389.42,2606667.0,1936667.0,2265000.0,2229167.0,2190000.0
13.0,17.0,480.0,2244833.0,2127.092,2690833.0,2146667.0,2098333.0,2118333.0,2170000.0
14.0,15.0,660.0,2244500.0,2275.871,2641667.0,1940833.0,2260000.0,2217500.0,2162500.0
14.0,15.0,680.0,2244500.0,2275.871,2641667.0,1940833.0,2260000.0,2217500.0,2162500.0
14.0,15.0,700.0,2244500.0,2275.871,2641667.0,1940833.0,2260000.0,2217500.0,2162500.0
14.0,15.0,720.0,2244500.0,2275.871,2641667.0,1940833.0,2260000.0,2217500.0,2162500.0
14.0,15.0,740.0,2244500.0,2275.871,2641667.0,1940833.0,2260000.0,2217500.0,2162500.0
14.0,15.0,760.0,2244500.0,2275.871,2641667.0,1940833.0,2260000.0,2217500.0,2162500.0
14.0,15.0,780.0,2244500.0,2275.871,2641667.0,1940833.0,2260000.0,2217500.0,2162500.0
14.0,15.0,800.0,2244500.0,2275.871,2641667.0,1940833.0,2260000.0,2217500.0,2162500.0
14.0,15.0,820.0,2244500.0,2275.871,2641667.0,1940833.0,2260000.0,2217500.0,2162500.0
14.0,15.0,840.0,2244500.0,2275.871,2641667.0,1940833.0,2260000.0,2217500.0,2162500.0
14.0,15.0,860.0,2244500.0,2275.871,2641667.0,1940833.0,2260000.0,2217500.0,2162500.0
14.0,15.0,880.0,2244500.0,2275.871,2641667.0,1940833.0,2260000.0,2217500.0,2162500.0
14.0,15.0,900.0,2244500.0,2275.871,2641667.0,1940833.0,2260000.0,2217500.0,2162500.0
14.0,15.0,920.0,2244500.0,2275.871,2641667.0,1940833.0,2260000.0,2217500.0,2162500.0
14.0,15.0,940.0,2244500.0,2275.871,2641667.0,1940833.0,2260000.0,2217500.0,2162500.0
14.0,15.0,960.0,2244500.0,2275.871,2641667.0,1940833.0,2260000.0,2217500.0,2162500.0
14.0,15.0,980.0,2244500.0,2275.871,2641667.0,1940833.0,2260000.0,2217500.0,2162500.0
14.0,15.0,1000.0,2244500.0,2275.871,2641667.0,1940833.0,2260000.0,2217500.0,2162500.0
14.0,13.0,500.0,2242167.0,2299.424,2740833.0,2015833.0,2075000.0,2242500.0,2136667.0
14.0,19.0,460.0,2242000.0,2220.609,2646667.0,2140000.0,2169167.0,2131667.0,2122500.0
12.0,15.0,540.0,2241500.0,2140.703,2730833.0,1897500.0,2142500.0,2263333.0,2173333.0
14.0,17.0,440.0,2241000.0,2247.815,2752500.0,2156667.0,2122500.0,2064167.0,2109167.0
15.0,15.0,540.0,2239667.0,2389.42,2664167.0,1974167.0,2118333.0,2276667.0,2165000.0
13.0,17.0,500.0,2238167.0,2127.092,2693333.0,2020833.0,2095833.0,2232500.0,2148333.0
14.0,17.0,640.0,2236833.0,2247.815,2610833.0,1961667.0,2189167.0,2210000.0,2212500.0
13.0,15.0,440.0,2236667.0,2189.896,2715833.0,2125000.0,2102500.0,2074167.0,2165833.0
13.0,15.0,540.0,2235667.0,2189.896,2702500.0,1960833.0,2138333.0,2264167.0,2112500.0
13.0,17.0,520.0,2234833.0,2127.092,2685000.0,2032500.0,2099167.0,2222500.0,2135000.0
14.0,15.0,520.0,2234833.0,2275.871,2698333.0,1946667.0,2100833.0,2306667.0,2121667.0
13.0,13.0,480.0,2234500.0,2293.519,2765000.0,1993333.0,2066667.0,2161667.0,2185833.0
13.0,17.0,540.0,2234500.0,2127.092,2708333.0,1984167.0,2089167.0,2294167.0,2096667.0
14.0,17.0,600.0,2234500.0,2247.815,2635000.0,1921667.0,2170833.0,2213333.0,2231667.0
15.0,17.0,600.0,2232667.0,2516.316,2671667.0,1991667.0,2072500.0,2199167.0,2228333.0
14.0,13.0,460.0,2232500.0,2299.424,2713333.0,2073333.0,2042500.0,2117500.0,2215833.0
13.0,15.0,460.0,2232167.0,2189.896,2704167.0,2068333.0,2105000.0,2153333.0,2130000.0
13.0,15.0,660.0,2232000.0,2189.896,2651667.0,1985000.0,2200000.0,2193333.0,2130000.0
13.0,15.0,680.0,2232000.0,2189.896,2651667.0,1985000.0,2200000.0,2193333.0,2130000.0
13.0,15.0,700.0,2232000.0,2189.896,2651667.0,1985000.0,2200000.0,2193333.0,2130000.0
13.0,15.0,720.0,2232000.0,2189.896,2651667.0,1985000.0,2200000.0,2193333.0,2130000.0
13.0,15.0,740.0,2232000.0,2189.896,2651667.0,1985000.0,2200000.0,2193333.0,2130000.0
13.0,15.0,760.0,2232000.0,2189.896,2651667.0,1985000.0,2200000.0,2193333.0,2130000.0
13.0,15.0,780.0,2232000.0,2189.896,2651667.0,1985000.0,2200000.0,2193333.0,2130000.0
13.0,15.0,800.0,2232000.0,2189.896,2651667.0,1985000.0,2200000.0,2193333.0,2130000.0
13.0,15.0,820.0,2232000.0,2189.896,2651667.0,1985000.0,2200000.0,2193333.0,2130000.0
13.0,15.0,840.0,2232000.0,2189.896,2651667.0,1985000.0,2200000.0,2193333.0,2130000.0
13.0,15.0,860.0,2232000.0,2189.896,2651667.0,1985000.0,2200000.0,2193333.0,2130000.0
13.0,15.0,880.0,2232000.0,2189.896,2651667.0,1985000.0,2200000.0,2193333.0,2130000.0
13.0,15.0,900.0,2232000.0,2189.896,2651667.0,1985000.0,2200000.0,2193333.0,2130000.0
13.0,15.0,920.0,2232000.0,2189.896,2651667.0,1985000.0,2200000.0,2193333.0,2130000.0
13.0,15.0,940.0,2232000.0,2189.896,2651667.0,1985000.0,2200000.0,2193333.0,2130000.0
13.0,15.0,960.0,2232000.0,2189.896,2651667.0,1985000.0,2200000.0,2193333.0,2130000.0
13.0,15.0,980.0,2232000.0,2189.896,2651667.0,1985000.0,2200000.0,2193333.0,2130000.0
13.0,15.0,1000.0,2232000.0,2189.896,2651667.0,1985000.0,2200000.0,2193333.0,2130000.0
12.0,15.0,480.0,2231500.0,2140.703,2793333.0,1970000.0,2065833.0,2194167.0,2134167.0
13.0,15.0,640.0,2230000.0,2189.896,2672500.0,1980833.0,2163333.0,2212500.0,2120833.0
12.0,15.0,500.0,2229667.0,2140.703,2789167.0,1863333.0,2100833.0,2272500.0,2122500.0
15.0,17.0,660.0,2229000.0,2516.316,2624167.0,1927500.0,2206667.0,2191667.0,2195000.0
15.0,17.0,680.0,2229000.0,2516.316,2624167.0,1927500.0,2206667.0,2191667.0,2195000.0
15.0,17.0,700.0,2229000.0,2516.316,2624167.0,1927500.0,2206667.0,2191667.0,2195000.0
15.0,17.0,720.0,2229000.0,2516.316,2624167.0,1927500.0,2206667.0,2191667.0,2195000.0
15.0,17.0,740.0,2229000.0,2516.316,2624167.0,1927500.0,2206667.0,2191667.0,2195000.0
15.0,17.0,760.0,2229000.0,2516.316,2624167.0,1927500.0,2206667.0,2191667.0,2195000.0
15.0,17.0,780.0,2229000.0,2516.316,2624167.0,1927500.0,2206667.0,2191667.0,2195000.0
15.0,17.0,800.0,2229000.0,2516.316,2624167.0,1927500.0,2206667.0,2191667.0,2195000.0
15.0,17.0,820.0,2229000.0,2516.316,2624167.0,1927500.0,2206667.0,2191667.0,2195000.0
15.0,17.0,840.0,2229000.0,2516.316,2624167.0,1927500.0,2206667.0,2191667.0,2195000.0
15.0,17.0,860.0,2229000.0,2516.316,2624167.0,1927500.0,2206667.0,2191667.0,2195000.0
15.0,17.0,880.0,2229000.0,2516.316,2624167.0,1927500.0,2206667.0,2191667.0,2195000.0
15.0,17.0,900.0,2229000.0,2516.316,2624167.0,1927500.0,2206667.0,2191667.0,2195000.0
15.0,17.0,920.0,2229000.0,2516.316,2624167.0,1927500.0,2206667.0,2191667.0,2195000.0
15.0,17.0,940.0,2229000.0,2516.316,2624167.0,1927500.0,2206667.0,2191667.0,2195000.0
15.0,17.0,960.0,2229000.0,2516.316,2624167.0,1927500.0,2206667.0,2191667.0,2195000.0
15.0,17.0,980.0,2229000.0,2516.316,2624167.0,1927500.0,2206667.0,2191667.0,2195000.0
15.0,17.0,1000.0,2229000.0,2516.316,2624167.0,1927500.0,2206667.0,2191667.0,2195000.0
15.0,15.0,640.0,2228833.0,2389.42,2593333.0,1930000.0,2255000.0,2189167.0,2176667.0
14.0,19.0,560.0,2228667.0,2220.609,2695000.0,2017500.0,2032500.0,2256667.0,2141667.0
14.0,15.0,640.0,2228167.0,2275.871,2630833.0,1930833.0,2197500.0,2205833.0,2175833.0
13.0,13.0,640.0,2227333.0,2293.519,2626667.0,1975833.0,2167500.0,2185833.0,2180833.0
14.0,17.0,420.0,2226667.0,2247.815,2617500.0,2191667.0,2165833.0,2059167.0,2099167.0
15.0,17.0,420.0,2226500.0,2516.316,2597500.0,2124167.0,2255833.0,2047500.0,2107500.0
14.0,17.0,580.0,2226333.0,2247.815,2600833.0,1978333.0,2139167.0,2182500.0,2230833.0
14.0,17.0,620.0,2225833.0,2247.815,2595833.0,1930833.0,2194167.0,2186667.0,2221667.0
14.0,15.0,540.0,2225000.0,2275.871,2688333.0,1947500.0,2039167.0,2308333.0,2141667.0
15.0,15.0,600.0,2224333.0,2389.42,2609167.0,1986667.0,2155000.0,2228333.0,2142500.0
11.0,15.0,500.0,2224167.0,2019.006,2767500.0,1871667.0,2153333.0,2139167.0,2189167.0
15.0,15.0,580.0,2224167.0,2389.42,2580833.0,2012500.0,2127500.0,2239167.0,2160833.0
15.0,17.0,640.0,2223500.0,2516.316,2612500.0,1939167.0,2190833.0,2185833.0,2189167.0
14.0,15.0,620.0,2222500.0,2275.871,2664167.0,1984167.0,2153333.0,2176667.0,2134167.0
13.0,13.0,620.0,2222333.0,2293.519,2660000.0,1976667.0,2150833.0,2165000.0,2159167.0
13.0,17.0,560.0,2222000.0,2127.092,2675000.0,1924167.0,2108333.0,2273333.0,2129167.0
15.0,15.0,620.0,2222000.0,2389.42,2584167.0,1965000.0,2203333.0,2197500.0,2160000.0
14.0,15.0,600.0,2221333.0,2275.871,2620000.0,1990833.0,2122500.0,2204167.0,2169167.0
13.0,13.0,660.0,2220000.0,2293.519,2635000.0,1931667.0,2147500.0,2198333.0,2187500.0
13.0,13.0,680.0,2220000.0,2293.519,2635000.0,1931667.0,2147500.0,2198333.0,2187500.0
13.0,13.0,700.0,2220000.0,2293.519,2635000.0,1931667.0,2147500.0,2198333.0,2187500.0
13.0,13.0,720.0,2220000.0,2293.519,2635000.0,1931667.0,2147500.0,2198333.0,2187500.0
13.0,13.0,740.0,2220000.0,2293.519,2635000.0,1931667.0,2147500.0,2198333.0,2187500.0
13.0,13.0,760.0,2220000.0,2293.519,2635000.0,1931667.0,2147500.0,2198333.0,2187500.0
13.0,13.0,780.0,2220000.0,2293.519,2635000.0,1931667.0,2147500.0,2198333.0,2187500.0
13.0,13.0,800.0,2220000.0,2293.519,2635000.0,1931667.0,2147500.0,2198333.0,2187500.0
13.0,13.0,820.0,2220000.0,2293.519,2635000.0,1931667.0,2147500.0,2198333.0,2187500.0
13.0,13.0,840.0,2220000.0,2293.519,2635000.0,1931667.0,2147500.0,2198333.0,2187500.0
13.0,13.0,860.0,2220000.0,2293.519,2635000.0,1931667.0,2147500.0,2198333.0,2187500.0
13.0,13.0,880.0,2220000.0,2293.519,2635000.0,1931667.0,2147500.0,2198333.0,2187500.0
13.0,13.0,900.0,2220000.0,2293.519,2635000.0,1931667.0,2147500.0,2198333.0,2187500.0
13.0,13.0,920.0,2220000.0,2293.519,2635000.0,1931667.0,2147500.0,2198333.0,2187500.0
13.0,13.0,940.0,2220000.0,2293.519,2635000.0,1931667.0,2147500.0,2198333.0,2187500.0
13.0,13.0,960.0,2220000.0,2293.519,2635000.0,1931667.0,2147500.0,2198333.0,2187500.0
13.0,13.0,980.0,2220000.0,2293.519,2635000.0,1931667.0,2147500.0,2198333.0,2187500.0
13.0,13.0,1000.0,2220000.0,2293.519,2635000.0,1931667.0,2147500.0,2198333.0,2187500.0
13.0,17.0,460.0,2219833.0,2127.092,2677500.0,2081667.0,2092500.0,2097500.0,2150000.0
14.0,19.0,580.0,2218667.0,2220.609,2621667.0,2048333.0,2035833.0,2190833.0,2196667.0
14.0,15.0,580.0,2218167.0,2275.871,2618333.0,1982500.0,2098333.0,2227500.0,2164167.0
12.0,15.0,520.0,2218000.0,2140.703,2745000.0,1893333.0,2075833.0,2253333.0,2122500.0
13.0,13.0,600.0,2217000.0,2293.519,2607500.0,2034167.0,2120000.0,2165000.0,2158333.0
14.0,17.0,660.0,2217000.0,2247.815,2617500.0,1887500.0,2195000.0,2192500.0,2192500.0
14.0,17.0,680.0,2217000.0,2247.815,2617500.0,1887500.0,2195000.0,2192500.0,2192500.0
14.0,17.0,700.0,2217000.0,2247.815,2617500.0,1887500.0,2195000.0,2192500.0,2192500.0
14.0,17.0,720.0,2217000.0,2247.815,2617500.0,1887500.0,2195000.0,2192500.0,2192500.0
14.0,17.0,740.0,2217000.0,2247.815,2617500.0,1887500.0,2195000.0,2192500.0,2192500.0
14.0,17.0,760.0,2217000.0,2247.815,2617500.0,1887500.0,2195000.0,2192500.0,2192500.0
14.0,17.0,780.0,2217000.0,2247.815,2617500.0,1887500.0,2195000.0,2192500.0,2192500.0
14.0,17.0,800.0,2217000.0,2247.815,2617500.0,1887500.0,2195000.0,2192500.0,2192500.0
14.0,17.0,820.0,2217000.0,2247.815,2617500.0,1887500.0,2195000.0,2192500.0,2192500.0
14.0,17.0,840.0,2217000.0,2247.815,2617500.0,1887500.0,2195000.0,2192500.0,2192500.0
14.0,17.0,860.0,2217000.0,2247.815,2617500.0,1887500.0,2195000.0,2192500.0,2192500.0
14.0,17.0,880.0,2217000.0,2247.815,2617500.0,1887500.0,2195000.0,2192500.0,2192500.0
14.0,17.0,900.0,2217000.0,2247.815,2617500.0,1887500.0,2195000.0,2192500.0,2192500.0
14.0,17.0,920.0,2217000.0,2247.815,2617500.0,1887500.0,2195000.0,2192500.0,2192500.0
14.0,17.0,940.0,2217000.0,2247.815,2617500.0,1887500.0,2195000.0,2192500.0,2192500.0
14.0,17.0,960.0,2217000.0,2247.815,2617500.0,1887500.0,2195000.0,2192500.0,2192500.0
14.0,17.0,980.0,2217000.0,2247.815,2617500.0,1887500.0,2195000.0,2192500.0,2192500.0
14.0,17.0,1000.0,2217000.0,2247.815,2617500.0,1887500.0,2195000.0,2192500.0,2192500.0
14.0,15.0,560.0,2216333.0,2275.871,2630833.0,1971667.0,2084167.0,2240833.0,2154167.0
15.0,15.0,560.0,2215167.0,2389.42,2596667.0,2017500.0,2134167.0,2224167.0,2103333.0
13.0,17.0,600.0,2215000.0,2127.092,2677500.0,1940000.0,2088333.0,2221667.0,2147500.0
14.0,13.0,440.0,2214833.0,2299.424,2665833.0,2150833.0,2081667.0,1995000.0,2180833.0
13.0,13.0,460.0,2214500.0,2293.519,2699167.0,1999167.0,2052500.0,2098333.0,2223333.0
13.0,15.0,520.0,2214500.0,2189.896,2675000.0,1939167.0,2142500.0,2204167.0,2111667.0
14.0,19.0,600.0,2211333.0,2220.609,2592500.0,2051667.0,2020833.0,2195000.0,2196667.0
13.0,15.0,620.0,2210833.0,2189.896,2646667.0,1958333.0,2167500.0,2191667.0,2090000.0
13.0,17.0,440.0,2210333.0,2127.092,2675000.0,2155833.0,2072500.0,2057500.0,2090833.0
11.0,15.0,540.0,2209667.0,2019.006,2724167.0,1930833.0,2090833.0,2099167.0,2203333.0
14.0,19.0,620.0,2208833.0,2220.609,2580000.0,1940833.0,2097500.0,2232500.0,2193333.0
12.0,15.0,560.0,2208000.0,2140.703,2672500.0,1908333.0,2088333.0,2183333.0,2187500.0
12.0,15.0,460.0,2205667.0,2140.703,2715000.0,2052500.0,2075000.0,2117500.0,2068333.0
13.0,13.0,500.0,2205500.0,2293.519,2725000.0,1960833.0,2057500.0,2188333.0,2095833.0
14.0,15.0,420.0,2205500.0,2275.871,2594167.0,2114167.0,2147500.0,2003333.0,2168333.0
14.0,19.0,640.0,2205500.0,2220.609,2537500.0,1910833.0,2137500.0,2256667.0,2185000.0
14.0,19.0,420.0,2204333.0,2220.609,2700000.0,2093333.0,2150833.0,1992500.0,2085000.0
11.0,15.0,520.0,2203500.0,2019.006,2757500.0,1937500.0,2083333.0,2102500.0,2136667.0
13.0,17.0,580.0,2202500.0,2127.092,2626667.0,1935000.0,2087500.0,2210000.0,2153333.0
13.0,15.0,560.0,2201167.0,2189.896,2622500.0,1945000.0,2166667.0,2200000.0,2071667.0
14.0,19.0,440.0,2201167.0,2220.609,2756667.0,2080000.0,2120833.0,1967500.0,2080833.0
13.0,15.0,600.0,2201000.0,2189.896,2636667.0,1959167.0,2144167.0,2170000.0,2095000.0
13.0,15.0,580.0,2200500.0,2189.896,2598333.0,1974167.0,2140000.0,2196667.0,2093333.0
13.0,13.0,440.0,2200333.0,2293.519,2655000.0,2039167.0,2085000.0,2045000.0,2177500.0
14.0,13.0,420.0,2200333.0,2299.424,2663333.0,2077500.0,2139167.0,1940833.0,2180833.0
11.0,15.0,560.0,2199500.0,2019.006,2650833.0,1938333.0,2035833.0,2154167.0,2218333.0
14.0,19.0,660.0,2199500.0,2220.609,2555833.0,1920000.0,2117500.0,2236667.0,2167500.0
14.0,19.0,680.0,2199500.0,2220.609,2555833.0,1920000.0,2117500.0,2236667.0,2167500.0
14.0,19.0,700.0,2199500.0,2220.609,2555833.0,1920000.0,2117500.0,2236667.0,2167500.0
14.0,19.0,720.0,2199500.0,2220.609,2555833.0,1920000.0,2117500.0,2236667.0,2167500.0
14.0,19.0,740.0,2199500.0,2220.609,2555833.0,1920000.0,2117500.0,2236667.0,2167500.0
14.0,19.0,760.0,2199500.0,2220.609,2555833.0,1920000.0,2117500.0,2236667.0,2167500.0
14.0,19.0,780.0,2199500.0,2220.609,2555833.0,1920000.0,2117500.0,2236667.0,2167500.0
14.0,19.0,800.0,2199500.0,2220.609,2555833.0,1920000.0,2117500.0,2236667.0,2167500.0
14.0,19.0,820.0,2199500.0,2220.609,2555833.0,1920000.0,2117500.0,2236667.0,2167500.0
14.0,19.0,840.0,2199500.0,2220.609,2555833.0,1920000.0,2117500.0,2236667.0,2167500.0
14.0,19.0,860.0,2199500.0,2220.609,2555833.0,1920000.0,2117500.0,2236667.0,2167500.0
14.0,19.0,880.0,2199500.0,2220.609,2555833.0,1920000.0,2117500.0,2236667.0,2167500.0
14.0,19.0,900.0,2199500.0,2220.609,2555833.0,1920000.0,2117500.0,2236667.0,2167500.0
14.0,19.0,920.0,2199500.0,2220.609,2555833.0,1920000.0,2117500.0,2236667.0,2167500.0
14.0,19.0,940.0,2199500.0,2220.609,2555833.0,1920000.0,2117500.0,2236667.0,2167500.0
14.0,19.0,960.0,2199500.0,2220.609,2555833.0,1920000.0,2117500.0,2236667.0,2167500.0
14.0,19.0,980.0,2199500.0,2220.609,2555833.0,1920000.0,2117500.0,2236667.0,2167500.0
14.0,19.0,1000.0,2199500.0,2220.609,2555833.0,1920000.0,2117500.0,2236667.0,2167500.0
13.0,13.0,540.0,2197333.0,2293.519,2625833.0,1931667.0,2097500.0,2222500.0,2109167.0
12.0,15.0,440.0,2194167.0,2140.703,2739167.0,2023333.0,2031667.0,2045000.0,2131667.0
13.0,15.0,420.0,2192500.0,2189.896,2599167.0,2037500.0,2162500.0,2014167.0,2149167.0
13.0,17.0,660.0,2189000.0,2127.092,2634167.0,1892500.0,2135833.0,2170833.0,2111667.0
13.0,17.0,680.0,2189000.0,2127.092,2634167.0,1892500.0,2135833.0,2170833.0,2111667.0
13.0,17.0,700.0,2189000.0,2127.092,2634167.0,1892500.0,2135833.0,2170833.0,2111667.0
13.0,17.0,720.0,2189000.0,2127.092,2634167.0,1892500.0,2135833.0,2170833.0,2111667.0
13.0,17.0,740.0,2189000.0,2127.092,2634167.0,1892500.0,2135833.0,2170833.0,2111667.0
13.0,17.0,760.0,2189000.0,2127.092,2634167.0,1892500.0,2135833.0,2170833.0,2111667.0
